processing,buffer_read
203,19090553
222,43886881
196,21797069
45,795
45,305
44,439
169,3131740
203,10685728
47,1411
182,12689519
216,13918035
205,8775382
202,6175054
236,2337568
88,7058
203,9835568
228,2133740
202,9710953
173,34477012
191,8072864
203,51959010
213,15055625
110,49689776
24,797
169,12831190
27,440
31,2579
26,173
99,13914943
24,421
176,9806746
171,4338896
38,782
168,12093383
240,12723965
199,8597394
45,819
166,17041635
58,857
48,419
150,479
225,7298912
78,1072
218,9609389
179,5996989
262,2654205
228,10593324
221,12021510
198,19038629
196,5584420
202,10426526
46,849
206,9546515
198,9116189
45,847
203,13757657
233,56342164
222,2163131
203,3435837
203,1138722
45,4136
205,2079645
213,5261711
203,2185864
198,9851115
45,757
45,451
208,7324125
198,10631723
48,857
205,17649294
203,4112743
203,7537031
46,681
45,461
205,6383230
228,8883211
191,9909097
213,11613388
46,706
45,346
45,283
45,469
204,12931500
208,36242577
235,24535874
197,1087724
45,804
215,11873547
197,4103171
198,16055517
45,870
215,1084468
199,67072244
45,872
225,9600151
218,19383980
220,10814138
249,6143028
235,12992457
205,25436135
205,2107452
45,879
205,19477797
46,974
198,13056569
48,702
46,351
45,288
46,431
198,997054
188,8594681
45,767
45,446
203,8471719
210,19204885
46,749
45,461
203,19062357
46,834
198,99403247
45,842
45,310
45,298
46,285
46,300
45,293
45,276
42,283
42,283
42,401
203,12537308
216,25662732
58,1150
203,997073
189,5336193
43,1834
47,506
198,6094655
205,3211833
166,98978652
191,11903733
247,9033415
216,8604177
203,4511443
208,11886644
217,31170339
198,19060952
202,14985127
198,8511424
45,820
211,22714978
221,43586759
152,12396456
16,410
16,197
207,6804384
164,9450605
193,9397371
187,5779910
218,3425770
210,9874006
205,1325579
218,9573139
206,46910882
198,4693296
204,4451953
44,745
46,453
208,4189609
203,6533174
44,800
210,7567898
206,2141203
45,820
225,11674532
216,2619662
227,9615919
198,9437259
46,809
213,32933414
218,5353282
3500,59814578
213,50109240
198,3182887
210,7439143
198,16611829
218,16031291
203,9588753
124,67759069
169,4627455
186,6860235
208,109429181
45,740
45,461
203,4592618
223,2488475
206,69041415
45,900
208,5732011
198,21055544
45,842
205,10665499
45,885
198,44142733
45,762
45,328
45,301
46,303
45,451
203,7747597
45,702
46,461
205,8551118
206,7411290
204,1094355
198,61679458
45,997
203,28790902
47,742
45,955
206,77805765
45,837
225,39571511
198,71299710
205,2389305
246,7389521
73,1491
58,656
62,7016
198,10813058
221,12445949
45,922
197,12811644
46,886
218,22854462
72,1168
218,40590304
203,9605949
228,71431383
45,792
198,7712604
46,892
211,32363764
220,20468897
45,700
45,504
205,44161570
45,871
210,21666639
220,37313378
46,866
205,53399804
46,829
219,134468122
199,73887432
46,1077
215,5619314
211,5898248
207,12660704
204,29202454
198,52378289
198,76329483
45,885
202,17066513
213,23591299
206,24527138
203,8584651
205,7500674
198,4305013
46,902
203,13887414
198,73935979
236,54625951
84,38981337
165,40481935
194,5348375
35,559
36,385
191,16029903
225,11743538
210,25657348
218,67038942
202,44012285
208,22961508
269,8534924
193,94569212
205,25648712
203,3208385
198,9541940
211,8530115
191,8750090
45,892
203,22768802
45,827
222,50245043
45,765
45,468
198,178036878
45,1018
220,29826116
205,7481291
177,70659914
40,727
40,329
40,257
41,254
40,261
40,397
218,43708421
203,29655016
204,2611801
205,1107736
198,12007092
203,5721162
213,4053905
202,58866076
225,15938259
206,9734526
48,724
45,424
198,66171702
205,25113742
205,9620617
211,20340455
208,14999592
205,7508817
233,21347386
206,8628727
208,8553899
218,20229072
45,832
198,51224033
206,3413021
45,917
208,8327925
205,17120069
198,14020255
202,23546641
203,3294831
197,20496239
210,12688127
206,11780585
198,161487895
208,7446948
205,18458281
223,15272159
206,29996363
204,4820440
203,9570720
248,7460348
224,6495589
205,25532013
198,11888658
203,60534780
204,26560810
45,859
198,21434990
203,10605002
206,15978988
208,12047120
198,36141149
208,15069070
203,26735063
206,12998030
205,1067309
216,7504109
206,7498667
197,30189456
249,132793137
73,1471
198,95564800
45,719
44,313
46,403
208,38176197
203,7548349
173,21097000
208,2677851
210,14253730
45,797
283,26945487
198,71553469
208,11613962
215,21550460
226,7484022
203,6590190
205,35169079
206,4453196
198,9670557
256,3194874
71,2320
205,6483927
110,50053009
166,92510908
40,3808
191,76043397
163,10382772
206,52980791
333,9789139
215,15938560
206,5394384
213,9746415
205,7895878
45,687
46,290
45,291
46,441
226,7060591
61,1150
248,1031777
198,7675500
276,1029502
208,7569123
246,4864211
213,4693569
45,4300
228,4152710
220,7588848
203,5494750
197,9632830
203,6254819
210,2157741
198,9400810
208,17935837
203,9636287
217,1104686
202,6289148
198,1052303
203,7589093
207,3150473
236,13963873
204,37243315
44,717
45,531
198,2329350
206,8340324
211,16003580
200,9936859
206,10770610
222,68083788
213,23545897
203,2106460
228,6422037
198,4253063
48,912
204,66487841
208,93761481
246,16230744
67,1005
58,536
70,617
198,20286296
45,1433
211,16974651
198,20167165
45,854
229,9626388
205,83932044
220,3110277
294,14336848
206,8768958
233,2139793
186,28960262
88,90846681
85,6696518
211,13853556
38,1002
139,17015590
147,14039785
139,11111921
125,11732688
110,35329192
95,10083819
176,90608415
205,13217915
159,105539559
226,31639520
221,19308876
206,13883043
45,840
196,7477522
208,12789235
219,9619123
203,10656899
205,10689182
203,29228807
198,12996674
45,839
228,21309077
45,869
221,7219418
45,905
243,3791413
220,9993128
233,49956974
83,12800752
132,30909239
144,35498380
165,12169785
81,112941997
133,67110830
171,10035092
182,4250912
187,7524418
42,4268
183,7478135
215,10654400
97,16086593
91,4316313
89,12345432
181,230332608
164,23792841
126,15968036
109,7203873
168,42703019
98,10306850
96,78605333
95,41657558
133,21308843
87,6392511
119,12854528
173,15404924
82,18881445
146,36495312
34,1146
32,337
152,3049392
173,7707356
176,5762934
154,5270199
127,249069211
122,4238243
107,11172918
21,525
81,10546612
85,17064036
98,5414363
151,10568827
177,51576771
171,10648716
169,7421502
193,3733740
42,665
43,497
175,14763886
140,18413311
188,17153035
205,11768291
193,9620646
164,29671373
19,2065
162,20133331
19,519
109,9490035
17,681
91,3203497
17,604
116,14978160
119,11761189
83,11889123
20,523
20,2102
187,17975593
122,5321835
120,6390718
80,125254145
97,52409895
151,13915224
176,30959549
187,15702614
42,800
208,15279999
187,11290424
208,34196299
87,10109763
31,487
28,3516
83,849602
93,6662440
19,356
47,2127789
89,37505567
87,9582201
23,2150
91,14936269
198,84500831
45,967
203,1208755
202,1101329
203,6383520
228,3241362
213,7448689
206,13890368
198,39486074
214,29929718
152,36199841
186,22347330
81,75687451
200,41147971
177,2449897
218,14692367
112,20422346
85,7023298
30,480
78,29657611
87,2390731
75,4169557
70,2190237
81,16213221
60,2179787
89,19567188
99,10497874
185,56980604
40,4352
167,28260731
224,19998127
146,92958514
252,47701176
179,66340762
28,679
86,17226075
70,2130924
97,23166701
117,8861954
28,468
135,18198020
162,3256949
125,5390570
65,5714707
83,21306515
83,4192539
142,65921893
189,24478503
186,2115946
199,9642871
215,34108157
93,6807126
95,25661393
93,5445170
95,3102668
91,1039644
103,20806884
97,8719885
185,14329936
92,3498699
198,82723923
206,20044974
203,6438160
243,12005103
66,1045
186,2163226
193,38698673
138,112180749
147,4155765
225,27763735
253,12054185
83,20016282
83,34868776
84,19414410
86,4063042
82,2630951
16,661
81,17120406
137,31536260
208,125686007
204,7869249
